timestamp,positive,negative
2014/6/13:5,0.171768783,-0.345916065
2014/6/13:6,0.15007016,-0.348476561
2014/6/13:7,0.129327382,-0.352368457
2014/6/13:8,0.138277561,-0.336351043
2014/6/13:9,0.144638222,-0.357931461
2014/6/13:10,0.154256525,-0.31282727
2014/6/13:11,0.18687416,-0.343252909
2014/6/13:12,0.193892458,-0.329526398
2014/6/13:13,0.180797921,-0.317799056
2014/6/13:14,0.178934285,-0.319338556
2014/6/13:15,0.173232123,-0.33489632
2014/6/13:16,0.154603294,-0.364087116
2014/6/13:17,0.144631157,-0.358745571
2014/6/13:18,0.162892237,-0.343219333
2014/6/13:19,0.155970748,-0.366802371
2014/6/13:20,0.143734823,-0.366404949
2014/6/13:21,0.150224813,-0.327821486
2014/6/13:22,0.154850647,-0.334489977
2014/6/13:23,0.156756602,-0.338267854
2014/6/14:0,0.148582192,-0.35396318
2014/6/14:1,0.159002124,-0.341649432
2014/6/14:2,0.155234552,-0.362617414
2014/6/14:3,0.151247594,-0.345036657
2014/6/14:4,0.167471757,-0.348571899
2014/6/14:5,0.156120775,-0.347951331
2014/6/14:6,0.151760663,-0.339608663
2014/6/14:7,0.141428288,-0.354246858
2014/6/14:8,0.14117725,-0.346332909
2014/6/14:9,0.139702225,-0.307826024
2014/6/14:10,0.158420725,-0.335632115
2014/6/14:11,0.192316063,-0.325250697
2014/6/14:12,0.175809949,-0.375886169
2014/6/14:13,0.173137832,-0.340149668
2014/6/14:14,0.177089806,-0.332180392
2014/6/14:15,0.169779831,-0.33619072
2014/6/14:16,0.174922392,-0.329390073
2014/6/14:17,0.161176616,-0.341861216
2014/6/14:18,0.160922876,-0.341702034
2014/6/14:19,0.161193446,-0.358725946
2014/6/14:20,0.15620561,-0.34048852
2014/6/14:21,0.156009166,-0.337115795
2014/6/14:22,0.152820873,-0.355332935
2014/6/14:23,0.149641736,-0.347011322
2014/6/15:0,0.152794661,-0.33481894
2014/6/15:1,0.160859652,-0.355848554
2014/6/15:2,0.151917568,-0.34059319
2014/6/15:3,0.151649599,-0.333590266
2014/6/15:4,0.16008562,-0.346917406
2014/6/15:5,0.176561407,-0.358645921
2014/6/15:6,0.155086459,-0.351505674
2014/6/15:7,0.148432413,-0.330483263
2014/6/15:8,0.138683063,-0.33429388
2014/6/15:9,0.145126295,-0.360492513
2014/6/15:10,0.181240703,-0.326081971
2014/6/15:11,0.19743581,-0.30503439
2014/6/15:12,0.221367457,-0.334546456
2014/6/15:13,0.235260393,-0.321810254
2014/6/15:14,0.232866919,-0.325865508
2014/6/15:15,0.24217339,-0.333601082
2014/6/15:16,0.203940312,-0.337997473
2014/6/15:17,0.192377319,-0.350927268
2014/6/15:18,0.191148222,-0.348679829
2014/6/15:19,0.174874124,-0.352425672
2014/6/15:20,0.184075617,-0.361481322
2014/6/15:21,0.166740273,-0.354130582
2014/6/15:22,0.17964917,-0.350237844
2014/6/15:23,0.165883898,-0.359335902
2014/6/16:0,0.16584642,-0.350949811
2014/6/16:1,0.156466996,-0.363587916
2014/6/16:2,0.172930191,-0.350879357
2014/6/16:3,0.173672869,-0.344620294
2014/6/16:4,0.161417061,-0.340799507
2014/6/16:5,0.171494988,-0.354591793
2014/6/16:6,0.154323161,-0.344462831
2014/6/16:7,0.157331451,-0.333715043
2014/6/16:8,0.144622031,-0.333613098
2014/6/16:9,0.133316443,-0.326730353
2014/6/16:10,0.172657397,-0.304294664
2014/6/16:11,0.187863522,-0.332053369
2014/6/16:12,0.183774132,-0.33656351
2014/6/16:13,0.189734368,-0.336321749
2014/6/16:14,0.176202897,-0.336204276
2014/6/16:15,0.176926566,-0.331386574
2014/6/16:16,0.160892897,-0.352097012
2014/6/16:17,0.159041133,-0.347146895
2014/6/16:18,0.1646277,-0.333989415
2014/6/16:19,0.156282227,-0.353765477
2014/6/16:20,0.155607793,-0.334141669
2014/6/16:21,0.150869436,-0.350129223
2014/6/16:22,0.145411499,-0.36040311
2014/6/16:23,0.145965811,-0.35412374
2014/6/17:0,0.156152031,-0.352888123
2014/6/17:1,0.15815982,-0.357641794
2014/6/17:2,0.154706126,-0.346253171
2014/6/17:3,0.163218372,-0.3545538
2014/6/17:4,0.153161208,-0.350580725
2014/6/17:5,0.157313173,-0.358502315
2014/6/17:6,0.150211948,-0.331536811
2014/6/17:7,0.13948665,-0.34508231
2014/6/17:8,0.138057922,-0.341921699
2014/6/17:9,0.146005368,-0.323853811
2014/6/17:10,0.182620943,-0.348479124
2014/6/17:11,0.153203581,-0.330492478
2014/6/17:12,0.163833225,-0.316736863
2014/6/17:13,0.185484471,-0.337488687
2014/6/17:14,0.181928087,-0.332074005
2014/6/17:15,0.169945299,-0.348635186
2014/6/17:16,0.164529541,-0.340001594
2014/6/17:17,0.158550939,-0.354082056
2014/6/17:18,0.15087588,-0.346495509
2014/6/17:19,0.148544103,-0.341474614
2014/6/17:20,0.151374175,-0.368982552
2014/6/17:21,0.165182506,-0.328891674
2014/6/17:22,0.153854749,-0.323837208
2014/6/17:23,0.155174129,-0.336699057
2014/6/18:0,0.152495244,-0.348675321
2014/6/18:1,0.162692474,-0.332482739
2014/6/18:2,0.160769467,-0.35036347
2014/6/18:3,0.158217383,-0.343619959
2014/6/18:4,0.160160823,-0.346327038
2014/6/18:5,0.161258345,-0.345601197
2014/6/18:6,0.145269711,-0.34215472
2014/6/18:7,0.146225089,-0.335433977
2014/6/18:8,0.133173359,-0.343408425
2014/6/18:9,0.158795112,-0.309418511
2014/6/18:10,0.157070865,-0.317616889
2014/6/18:11,0.200660295,-0.335093232
2014/6/18:12,0.201550285,-0.332278539
2014/6/18:13,0.193846577,-0.326859915
2014/6/18:14,0.175513366,-0.333009433
2014/6/18:15,0.164733321,-0.340271613
2014/6/18:16,0.180321339,-0.348553625
2014/6/18:17,0.152674758,-0.348492547
2014/6/18:18,0.150397219,-0.337441662
2014/6/18:19,0.157056724,-0.355409768
2014/6/18:20,0.153790233,-0.328942196
2014/6/18:21,0.156501791,-0.351408972
2014/6/18:22,0.152514572,-0.34663203
2014/6/18:23,0.154298734,-0.348602288
2014/6/19:0,0.148384842,-0.336141401
2014/6/19:1,0.148630052,-0.354956057
2014/6/19:2,0.161630613,-0.346475464
2014/6/19:3,0.157884437,-0.342746546
2014/6/19:4,0.159010936,-0.353577887
2014/6/19:5,0.15776636,-0.355815206
2014/6/19:6,0.147257497,-0.338033569
2014/6/19:7,0.151211764,-0.362724146
2014/6/19:8,0.132888701,-0.345663597
2014/6/19:9,0.156654342,-0.334655957
2014/6/19:10,0.172811681,-0.352117424
2014/6/19:11,0.182803271,-0.310558121
2014/6/19:12,0.179893442,-0.326743277
2014/6/19:13,0.178336945,-0.338833274
2014/6/19:14,0.169968554,-0.334560016
2014/6/19:15,0.168347689,-0.325317885
2014/6/19:16,0.161595705,-0.330836624
2014/6/19:17,0.162879473,-0.335061005
2014/6/19:18,0.154094553,-0.34887932
2014/6/19:19,0.1564421,-0.34117776
2014/6/19:20,0.143778564,-0.365643235
2014/6/19:21,0.14977668,-0.345879373
2014/6/19:22,0.131553796,-0.322567566
2014/6/19:23,0.155240403,-0.347850368
2014/6/20:0,0.145992103,-0.33574969
2014/6/20:1,0.149921107,-0.340647521
2014/6/20:2,0.151717882,-0.34414023
2014/6/20:3,0.154366405,-0.344301871
2014/6/20:4,0.148555624,-0.355148518
2014/6/20:5,0.161817405,-0.343059968
2014/6/20:6,0.148590378,-0.352441461
2014/6/20:7,0.135949537,-0.340361948
2014/6/20:8,0.127453812,-0.341892504
2014/6/20:9,0.155964189,-0.318557585
2014/6/20:10,0.1519594,-0.362993336
2014/6/20:11,0.17078814,-0.30216057
2014/6/20:12,0.171722663,-0.329606603
2014/6/20:13,0.179714938,-0.315726763
2014/6/20:14,0.166685338,-0.321225057
2014/6/20:15,0.166327745,-0.342409781
2014/6/20:16,0.157401403,-0.353542336
2014/6/20:17,0.1610268,-0.34657521
2014/6/20:18,0.161225688,-0.344435621
2014/6/20:19,0.146076939,-0.34402259
2014/6/20:20,0.154510646,-0.3393229
2014/6/20:21,0.145780258,-0.343803113
2014/6/20:22,0.16660898,-0.336439342
2014/6/20:23,0.16959927,-0.342499315
2014/6/21:0,0.151805713,-0.34170886
2014/6/21:1,0.152099966,-0.32656307
2014/6/21:2,0.155620257,-0.354861861
2014/6/21:3,0.160510683,-0.332168171
2014/6/21:4,0.151364269,-0.3601163
2014/6/21:5,0.159137513,-0.358932441
2014/6/21:6,0.154745385,-0.364911316
2014/6/21:7,0.145526568,-0.350154258
2014/6/21:8,0.144927627,-0.351291668
2014/6/21:9,0.15425705,-0.347134754
2014/6/21:10,0.15860056,-0.34205716
2014/6/21:11,0.150387283,-0.342216865
2014/6/21:12,0.163467154,-0.334168735
2014/6/21:13,0.190707946,-0.336815054
2014/6/21:14,0.189671161,-0.345218595
2014/6/21:15,0.188043248,-0.344529303
2014/6/21:16,0.170012594,-0.340530154
2014/6/21:17,0.152882521,-0.368126926
2014/6/21:18,0.159094651,-0.342169562
2014/6/21:19,0.184530136,-0.332133594
2014/6/21:20,0.155271922,-0.331639466
2014/6/21:21,0.161094402,-0.348362686
2014/6/21:22,0.14981408,-0.359595557
2014/6/21:23,0.149800952,-0.355030554
2014/6/22:0,0.144942208,-0.355614226
2014/6/22:1,0.173252951,-0.352008396
2014/6/22:2,0.169673382,-0.352783605
2014/6/22:3,0.160655647,-0.346403905
2014/6/22:4,0.160296905,-0.333345198
2014/6/22:5,0.179600331,-0.351885536
2014/6/22:6,0.147288935,-0.357971954
2014/6/22:7,0.153681926,-0.335359721
2014/6/22:8,0.142056984,-0.334341954
2014/6/22:9,0.134689758,-0.344186052
2014/6/22:10,0.147730857,-0.351284511
2014/6/22:11,0.162800297,-0.315394997
2014/6/22:12,0.154427759,-0.331489558
2014/6/22:13,0.179413193,-0.348677606
2014/6/22:14,0.170409779,-0.337995843
2014/6/22:15,0.162482948,-0.344302208
2014/6/22:16,0.169266821,-0.339163413
2014/6/22:17,0.150352618,-0.348237964
2014/6/22:18,0.157353444,-0.339896901
2014/6/22:19,0.157295444,-0.338495502
2014/6/22:20,0.15241071,-0.346785432
2014/6/22:21,0.149687351,-0.338781379
2014/6/22:22,0.146512643,-0.361888214
2014/6/22:23,0.134606562,-0.387608488
2014/6/23:0,0.158447466,-0.357985941
2014/6/23:1,0.17022035,-0.357092183
2014/6/23:2,0.154667016,-0.348355122
2014/6/23:3,0.1573187,-0.333450577
2014/6/23:4,0.167469801,-0.35855177
2014/6/23:5,0.168837136,-0.334207139
2014/6/23:6,0.153712881,-0.337644291
2014/6/23:7,0.142354951,-0.321936316
2014/6/23:8,0.125526015,-0.320627819
2014/6/23:9,0.125454556,-0.32584115
2014/6/23:10,0.141630485,-0.398814119
2014/6/23:11,0.160952096,-0.300944706
2014/6/23:12,0.162335084,-0.340530405
2014/6/23:13,0.17280844,-0.307445818
2014/6/23:14,0.160322246,-0.332649621
2014/6/23:15,0.151440649,-0.326650481
2014/6/23:16,0.152189957,-0.339226966
2014/6/23:17,0.152655933,-0.33185024
2014/6/23:18,0.152490497,-0.346278907
2014/6/23:19,0.145733732,-0.354154273
2014/6/23:20,0.148211598,-0.358139914
2014/6/23:21,0.141166531,-0.387363105
2014/6/23:22,0.151297691,-0.346630749
2014/6/23:23,0.150671225,-0.349251868
2014/6/24:0,0.152201723,-0.348115141
2014/6/24:1,0.157570289,-0.334408308
2014/6/24:2,0.152261736,-0.343785984
2014/6/24:3,0.166167024,-0.340132537
2014/6/24:4,0.155261448,-0.339339298
2014/6/24:5,0.165821682,-0.35253762
2014/6/24:6,0.145247899,-0.356799555
2014/6/24:7,0.146896861,-0.342895874
2014/6/24:8,0.126911626,-0.31315725
2014/6/24:9,0.140535996,-0.309278259
2014/6/24:10,0.127381295,-0.306669793
2014/6/24:11,0.167930424,-0.308825004
2014/6/24:12,0.184277222,-0.331284057
2014/6/24:13,0.169518087,-0.322795984
2014/6/24:14,0.175977724,-0.33638546
2014/6/24:15,0.170057751,-0.342598814
2014/6/24:16,0.159704908,-0.348420761
2014/6/24:17,0.15104595,-0.337369201
2014/6/24:18,0.155731219,-0.353319736
2014/6/24:19,0.152913791,-0.333002465
2014/6/24:20,0.158073284,-0.34191981
2014/6/24:21,0.160410363,-0.362198477
2014/6/24:22,0.149950555,-0.356800738
2014/6/24:23,0.149456942,-0.339089713
2014/6/25:0,0.149751309,-0.342630567
2014/6/25:1,0.149276175,-0.341103107
2014/6/25:2,0.157933813,-0.340674377
2014/6/25:3,0.159764759,-0.339166216
2014/6/25:4,0.157383499,-0.357566623
2014/6/25:5,0.167017254,-0.347588999
2014/6/25:6,0.14489733,-0.363966995
2014/6/25:7,0.139962727,-0.333981103
2014/6/25:8,0.132914602,-0.335475659
2014/6/25:9,0.135196141,-0.332754269
2014/6/25:10,0.165614783,-0.357165446
2014/6/25:11,0.178991373,-0.333232371
2014/6/25:12,0.17885737,-0.322780717
2014/6/25:13,0.161847822,-0.341286175
2014/6/25:14,0.178306016,-0.314028525
2014/6/25:15,0.184394123,-0.328267746
2014/6/25:16,0.162042036,-0.337154817
2014/6/25:17,0.154691942,-0.333609237
2014/6/25:18,0.15049986,-0.353345201
2014/6/25:19,0.164885029,-0.349125746
2014/6/25:20,0.15445361,-0.341441742
2014/6/25:21,0.141982023,-0.351242473
2014/6/25:22,0.150174594,-0.343548322
2014/6/25:23,0.145524766,-0.341106516
2014/6/26:0,0.134449945,-0.338809034
2014/6/26:1,0.154515604,-0.339857926
2014/6/26:2,0.159948358,-0.345418442
2014/6/26:3,0.153383755,-0.343609169
2014/6/26:4,0.14330768,-0.356728479
2014/6/26:5,0.159872273,-0.341846609
2014/6/26:6,0.153401796,-0.33464641
2014/6/26:7,0.149509533,-0.336184127
2014/6/26:8,0.132759973,-0.334412898
2014/6/26:9,0.137538503,-0.328540218
2014/6/26:10,0.162951707,-0.323141096
2014/6/26:11,0.181900131,-0.322912087
2014/6/26:12,0.168415306,-0.321057397
2014/6/26:13,0.157916529,-0.309317241
2014/6/26:14,0.174111044,-0.354804448
2014/6/26:15,0.152342333,-0.324803534
2014/6/26:16,0.158952227,-0.336698009
2014/6/26:17,0.158539158,-0.351485957
2014/6/26:18,0.155712258,-0.334579898
2014/6/26:19,0.158159636,-0.349682097
2014/6/26:20,0.153440354,-0.336792623
2014/6/26:21,0.15825548,-0.332108971
2014/6/26:22,0.151693543,-0.344286776
2014/6/26:23,0.16084963,-0.347127429
2014/6/27:0,0.16762135,-0.356315724
2014/6/27:1,0.164737338,-0.35174859
2014/6/27:2,0.156958296,-0.354503166
2014/6/27:3,0.165991302,-0.346673027
2014/6/27:4,0.165190122,-0.347255196
2014/6/27:5,0.171710003,-0.345627577
2014/6/27:6,0.150219768,-0.349456022
2014/6/27:7,0.152352476,-0.33069677
2014/6/27:8,0.137589629,-0.348993772
2014/6/27:9,0.118966496,-0.314066165
2014/6/27:10,0.130963576,-0.342203512
2014/6/27:11,0.176295764,-0.33909772
2014/6/27:12,0.175896486,-0.310231161
2014/6/27:13,0.177311839,-0.326020083
2014/6/27:14,0.179008202,-0.333120237
2014/6/27:15,0.173360067,-0.334654376
2014/6/27:16,0.163155372,-0.340929926
2014/6/27:17,0.16362384,-0.332464679
2014/6/27:18,0.154399498,-0.345256779
2014/6/27:19,0.157529329,-0.34081141
2014/6/27:20,0.153064069,-0.335110215
2014/6/27:21,0.158558274,-0.347082186
2014/6/27:22,0.16416354,-0.315981944
2014/6/27:23,0.154461788,-0.335360983
2014/6/28:0,0.150794549,-0.342113938
2014/6/28:1,0.159938178,-0.351693485
2014/6/28:2,0.159106937,-0.340023327
2014/6/28:3,0.15998152,-0.349266017
2014/6/28:4,0.158564856,-0.345200951
2014/6/28:5,0.162148245,-0.35091761
2014/6/28:6,0.143633287,-0.358260686
2014/6/28:7,0.138921219,-0.345122519
2014/6/28:8,0.138451557,-0.337381838
2014/6/28:9,0.143252343,-0.34932911
2014/6/28:10,0.137194513,-0.343789035
2014/6/28:11,0.148653711,-0.317414182
2014/6/28:12,0.174024738,-0.314729608
2014/6/28:13,0.160353034,-0.334939548
2014/6/28:14,0.160727473,-0.347647049
2014/6/28:15,0.154423081,-0.351288501
2014/6/28:16,0.161815337,-0.340416852
2014/6/28:17,0.156016521,-0.347761804
2014/6/28:18,0.13844044,-0.364041088
2014/6/28:19,0.156227045,-0.335243049
2014/6/28:20,0.158546024,-0.349202067
2014/6/28:21,0.154336334,-0.358967785
2014/6/28:22,0.146399423,-0.339765254
2014/6/28:23,0.153353683,-0.350663091
2014/6/29:0,0.165318198,-0.353082985
2014/6/29:1,0.143915858,-0.343257674
2014/6/29:2,0.151897026,-0.35151126
2014/6/29:3,0.156376084,-0.337331681
2014/6/29:4,0.155343573,-0.342625458
2014/6/29:5,0.160316193,-0.358351717
2014/6/29:6,0.143093117,-0.34943973
2014/6/29:7,0.148211529,-0.346185682
2014/6/29:8,0.136425957,-0.350018242
2014/6/29:9,0.111952132,-0.334734014
2014/6/29:10,0.133148256,-0.342247798
2014/6/29:11,0.140915447,-0.400090931
2014/6/29:12,0.170723435,-0.353335567
2014/6/29:13,0.172670182,-0.297745323
2014/6/29:14,0.165109938,-0.332098877
2014/6/29:15,0.168910008,-0.330003697
2014/6/29:16,0.160566062,-0.329122803
2014/6/29:17,0.12854505,-0.378773101
2014/6/29:18,0.157750997,-0.339426198
2014/6/29:19,0.164137581,-0.332216621
2014/6/29:20,0.153543573,-0.334502475
2014/6/29:21,0.145399839,-0.33717437
2014/6/29:22,0.148755174,-0.349163228
2014/6/29:23,0.150647632,-0.335179988
2014/6/30:0,0.156116742,-0.350317311
2014/6/30:1,0.151183408,-0.362519319
2014/6/30:2,0.155880972,-0.343958038
2014/6/30:3,0.160366838,-0.343830857
2014/6/30:4,0.158181608,-0.355516514
2014/6/30:5,0.161476697,-0.34759528
2014/6/30:6,0.140374428,-0.359193185
2014/6/30:7,0.15576545,-0.341386571
2014/6/30:8,0.127251512,-0.335310644
2014/6/30:9,0.145398518,-0.333936956
2014/6/30:10,0.136369413,-0.337684878
2014/6/30:11,0.165221048,-0.342986633
2014/6/30:12,0.163221936,-0.338127355
2014/6/30:13,0.168928189,-0.330440441
2014/6/30:14,0.222551715,-0.329433525
2014/6/30:15,0.165220747,-0.343086992
2014/6/30:16,0.161126824,-0.341261292
2014/6/30:17,0.152743138,-0.331407204
2014/6/30:18,0.155391886,-0.342138247
2014/6/30:19,0.15249559,-0.351882537
2014/6/30:20,0.150495054,-0.333117303
2014/6/30:21,0.151101434,-0.359942307
2014/6/30:22,0.154664218,-0.346492961
2014/6/30:23,0.14524564,-0.360097013
2014/7/1:0,0.150287363,-0.350526028
2014/7/1:1,0.154179181,-0.351785202
2014/7/1:2,0.155484775,-0.346801794
2014/7/1:3,0.151026919,-0.36261265
2014/7/1:4,0.152598257,-0.374859467
2014/7/1:5,0.158292542,-0.345313591
2014/7/1:6,0.143301601,-0.363360204
2014/7/1:7,0.125496197,-0.35476744
2014/7/1:8,0.141324299,-0.353122634
2014/7/1:9,0.138667807,-0.34027005
2014/7/1:10,0.176306812,-0.331499167
2014/7/1:11,0.177824793,-0.328053126
2014/7/1:12,0.170512922,-0.32910733
2014/7/1:13,0.189522881,-0.326157777
2014/7/1:14,0.169729231,-0.34163145
2014/7/1:15,0.159361439,-0.337870867
2014/7/1:16,0.155638516,-0.343432537
2014/7/1:17,0.156641492,-0.352898252
2014/7/1:18,0.165152002,-0.358776265
2014/7/1:19,0.15702208,-0.341268715
2014/7/1:20,0.152898368,-0.330667955
2014/7/1:21,0.143332885,-0.359564105
2014/7/1:22,0.155932427,-0.34705566
2014/7/1:23,0.156552937,-0.331505137
2014/7/2:0,0.151113236,-0.355600389
2014/7/2:1,0.154824174,-0.365962204
2014/7/2:2,0.160856945,-0.34994317
2014/7/2:3,0.163681898,-0.354013033
2014/7/2:4,0.15533397,-0.344153384
2014/7/2:5,0.166252457,-0.351656922
2014/7/2:6,0.152059015,-0.350821472
2014/7/2:7,0.148316272,-0.360379713
2014/7/2:8,0.137879629,-0.331568035
2014/7/2:9,0.140318268,-0.342488719
2014/7/2:10,0.170088786,-0.31262596
2014/7/2:11,0.143992652,-0.326337401
2014/7/2:12,0.187767919,-0.319568323
2014/7/2:13,0.182798534,-0.31136272
2014/7/2:14,0.171147827,-0.338000348
2014/7/2:15,0.16089049,-0.358055961
2014/7/2:16,0.165942763,-0.332324321
2014/7/2:17,0.156672088,-0.358744479
2014/7/2:18,0.156445206,-0.339778707
2014/7/2:19,0.158169707,-0.3279331
2014/7/2:20,0.155266579,-0.34848754
2014/7/2:21,0.140744259,-0.344050271
2014/7/2:22,0.145666803,-0.331643801
2014/7/2:23,0.153948832,-0.339169591
2014/7/3:0,0.151693495,-0.330486747
2014/7/3:1,0.139564904,-0.343485141
2014/7/3:2,0.148699369,-0.352506762
2014/7/3:3,0.161761278,-0.351705907
2014/7/3:4,0.157260753,-0.359222176
2014/7/3:5,0.162941465,-0.345749625
2014/7/3:6,0.147711536,-0.345996077
2014/7/3:7,0.125909102,-0.333004946
2014/7/3:8,0.131150843,-0.336472416
2014/7/3:9,0.133377965,-0.340867866
2014/7/3:10,0.136618476,-0.315202067
2014/7/3:11,0.172919848,-0.350746757
2014/7/3:12,0.174972439,-0.329994453
2014/7/3:13,0.17515507,-0.319255462
2014/7/3:14,0.175522738,-0.333124401
2014/7/3:15,0.166254001,-0.344180466
2014/7/3:16,0.166817583,-0.357578594
2014/7/3:17,0.150395543,-0.376237661
2014/7/3:18,0.159468832,-0.341011381
2014/7/3:19,0.153352091,-0.356255128
2014/7/3:20,0.141956411,-0.35103753
2014/7/3:21,0.149657557,-0.364598816
2014/7/3:22,0.150679071,-0.338697057
2014/7/3:23,0.161197404,-0.361300268
2014/7/4:0,0.152481656,-0.340918751
2014/7/4:1,0.150971424,-0.349830881
2014/7/4:2,0.161265276,-0.334737372
2014/7/4:3,0.153371762,-0.339024845
2014/7/4:4,0.155007331,-0.36013114
2014/7/4:5,0.171768659,-0.348550168
2014/7/4:6,0.139141906,-0.354377486
2014/7/4:7,0.139772422,-0.328705243
2014/7/4:8,0.145750801,-0.360403775
2014/7/4:9,0.143091186,-0.359087641
2014/7/4:10,0.157562118,-0.311973971
2014/7/4:11,0.229332181,-0.275051427
2014/7/4:12,0.209530942,-0.333775274
2014/7/4:13,0.232666291,-0.316258844
2014/7/4:14,0.212067991,-0.337062573
2014/7/4:15,0.205906101,-0.326479617
2014/7/4:16,0.186907087,-0.346524654
2014/7/4:17,0.185552331,-0.347184327
2014/7/4:18,0.181309487,-0.327644332
2014/7/4:19,0.173439838,-0.326909618
2014/7/4:20,0.159730105,-0.335402258
2014/7/4:21,0.16216749,-0.356074399
2014/7/4:22,0.182082139,-0.345347238
2014/7/4:23,0.17695559,-0.330332696
2014/7/5:0,0.174205728,-0.344818785
2014/7/5:1,0.171588492,-0.350118693
2014/7/5:2,0.179235174,-0.345141999
2014/7/5:3,0.181230226,-0.360139587
2014/7/5:4,0.181017958,-0.365003954
2014/7/5:5,0.176053145,-0.359018705
2014/7/5:6,0.155338168,-0.343363089
2014/7/5:7,0.150756811,-0.347217583
2014/7/5:8,0.135520009,-0.369984618
2014/7/5:9,0.143337179,-0.337903411
2014/7/5:10,0.128531359,-0.350762196
2014/7/5:11,0.133807694,-0.328517552
2014/7/5:12,0.16790805,-0.339176716
2014/7/5:13,0.169149934,-0.330693892
2014/7/5:14,0.101619121,-0.320833333
2014/7/8:14,0.183148231,-0.341280636
2014/7/8:15,0.163482743,-0.342748286
2014/7/8:16,0.166454949,-0.329566245
2014/7/8:17,0.148574385,-0.348210347
2014/7/8:18,0.151518832,-0.339704276
2014/7/8:19,0.153473956,-0.340065407
2014/7/8:20,0.146286655,-0.351121019
2014/7/8:21,0.151884688,-0.339795405
2014/7/8:22,0.153023647,-0.33298782
2014/7/8:23,0.155312275,-0.332352048
2014/7/9:0,0.153347791,-0.345520677
2014/7/9:1,0.166626954,-0.351396584
2014/7/9:2,0.161618625,-0.343495902
2014/7/9:3,0.151171469,-0.344190829
2014/7/9:4,0.157375611,-0.350262969
2014/7/9:5,0.155724891,-0.358078676
2014/7/9:6,0.135226766,-0.364446435
2014/7/9:7,0.136920075,-0.350571126
2014/7/9:8,0.133175752,-0.36315379
2014/7/9:9,0.132052428,-0.367795692
2014/7/9:10,0.14986044,-0.347408761
2014/7/9:11,0.183180272,-0.341015706
2014/7/9:12,0.179817323,-0.333818942
2014/7/9:13,0.187193797,-0.334487912
2014/7/9:14,0.170579895,-0.350997732
2014/7/9:15,0.174180355,-0.349909987
2014/7/9:16,0.170566877,-0.284648139
2014/7/9:17,0.165479346,-0.337629257
2014/7/9:18,0.153909026,-0.344330889
2014/7/9:19,0.158404212,-0.336700619
2014/7/9:20,0.156069945,-0.322502529
2014/7/9:21,0.157984734,-0.34320007
2014/7/9:22,0.143699066,-0.35395044
2014/7/9:23,0.151951874,-0.331929803
2014/7/10:0,0.156128514,-0.32923121
2014/7/10:1,0.161663099,-0.356733247
2014/7/10:2,0.160933747,-0.344869576
2014/7/10:3,0.150703302,-0.352868737
2014/7/10:4,0.158149807,-0.344458575
2014/7/10:5,0.161732088,-0.33382991
2014/7/10:6,0.147719407,-0.334723881
2014/7/10:7,0.135643356,-0.343819125
